ABC19980108.1830.0711	2	root	ROOT	0	fallen	16
ABC19980108.1830.0711	2	case	hours	6	In	1
ABC19980108.1830.0711	2	det	hours	6	the	2
ABC19980108.1830.0711	2	amod	hours	6	last	3
ABC19980108.1830.0711	2	nummod	hours	6	twenty	4
ABC19980108.1830.0711	2	nummod	hours	6	four	5
ABC19980108.1830.0711	2	nmod:in	fallen	16	hours	6
ABC19980108.1830.0711	2	punct	fallen	16	,	7
ABC19980108.1830.0711	2	det	value	9	the	8
ABC19980108.1830.0711	2	nsubj	fallen	16	value	9
ABC19980108.1830.0711	2	case	market	14	of	10
ABC19980108.1830.0711	2	det	market	14	the	11
ABC19980108.1830.0711	2	amod	market	14	Indonesian	12
ABC19980108.1830.0711	2	compound	market	14	stock	13
ABC19980108.1830.0711	2	nmod:of	value	9	market	14
ABC19980108.1830.0711	2	aux	fallen	16	has	15
ABC19980108.1830.0711	2	case	percent	19	by	17
ABC19980108.1830.0711	2	nummod	percent	19	twelve	18
ABC19980108.1830.0711	2	nmod:by	fallen	16	percent	19
ABC19980108.1830.0711	2	punct	fallen	16	.	20
ABC19980108.1830.0711	3	root	ROOT	0	lost	5
ABC19980108.1830.0711	3	det	currency	3	The	1
ABC19980108.1830.0711	3	amod	currency	3	Indonesian	2
ABC19980108.1830.0711	3	nsubj	lost	5	currency	3
ABC19980108.1830.0711	3	aux	lost	5	has	4
ABC19980108.1830.0711	3	nummod	percent	8	twenty	6
ABC19980108.1830.0711	3	nummod	percent	8	six	7
ABC19980108.1830.0711	3	dobj	lost	5	percent	8
ABC19980108.1830.0711	3	case	value	11	of	9
ABC19980108.1830.0711	3	nmod:poss	value	11	its	10
ABC19980108.1830.0711	3	nmod:of	percent	8	value	11
ABC19980108.1830.0711	3	punct	lost	5	.	12
ABC19980108.1830.0711	4	root	ROOT	0	hit	5
ABC19980108.1830.0711	4	case	Singapore	2	In	1
ABC19980108.1830.0711	4	nmod:in	hit	5	Singapore	2
ABC19980108.1830.0711	4	punct	hit	5	,	3
ABC19980108.1830.0711	4	nsubj	hit	5	stocks	4
ABC19980108.1830.0711	4	det	year	8	a	6
ABC19980108.1830.0711	4	nummod	year	8	five	7
ABC19980108.1830.0711	4	nmod:npmod	low	9	year	8
ABC19980108.1830.0711	4	advmod	hit	5	low	9
ABC19980108.1830.0711	4	punct	hit	5	.	10
ABC19980108.1830.0711	5	root	ROOT	0	low	8
ABC19980108.1830.0711	5	case	Philippines	3	In	1
ABC19980108.1830.0711	5	det	Philippines	3	the	2
ABC19980108.1830.0711	5	nmod:in	low	8	Philippines	3
ABC19980108.1830.0711	5	punct	low	8	,	4
ABC19980108.1830.0711	5	det	year	7	a	5
ABC19980108.1830.0711	5	nummod	year	7	four	6
ABC19980108.1830.0711	5	nmod:npmod	low	8	year	7
ABC19980108.1830.0711	5	punct	low	8	.	9
ABC19980108.1830.0711	6	root	ROOT	0	And	1
ABC19980108.1830.0711	6	case	Kong	4	in	2
ABC19980108.1830.0711	6	compound	Kong	4	Hong	3
ABC19980108.1830.0711	6	nmod:in	And	1	Kong	4
ABC19980108.1830.0711	6	punct	Kong	4	,	5
ABC19980108.1830.0711	6	det	drop	9	a	6
ABC19980108.1830.0711	6	compound	percent	8	three	7
ABC19980108.1830.0711	6	amod	drop	9	percent	8
ABC19980108.1830.0711	6	appos	Kong	4	drop	9
ABC19980108.1830.0711	6	punct	And	1	.	10
ABC19980108.1830.0711	7	root	ROOT	0	problems	2
ABC19980108.1830.0711	7	amod	problems	2	More	1
ABC19980108.1830.0711	7	case	Kong	5	in	3
ABC19980108.1830.0711	7	compound	Kong	5	Hong	4
ABC19980108.1830.0711	7	nmod:in	problems	2	Kong	5
ABC19980108.1830.0711	7	case	place	8	for	6
ABC19980108.1830.0711	7	det	place	8	a	7
ABC19980108.1830.0711	7	nmod:for	problems	2	place	8
ABC19980108.1830.0711	7	punct	problems	2	,	9
ABC19980108.1830.0711	7	case	economy	12	for	10
ABC19980108.1830.0711	7	det	economy	12	an	11
ABC19980108.1830.0711	7	nmod:for	problems	2	economy	12
ABC19980108.1830.0711	7	punct	problems	2	,	13
ABC19980108.1830.0711	7	dobj	thought	17	that	14
ABC19980108.1830.0711	7	amod	experts	16	many	15
ABC19980108.1830.0711	7	nsubj	thought	17	experts	16
ABC19980108.1830.0711	7	acl:relcl	problems	2	thought	17
ABC19980108.1830.0711	7	cop	invincible	20	was	18
ABC19980108.1830.0711	7	advmod	invincible	20	once	19
ABC19980108.1830.0711	7	ccomp	thought	17	invincible	20
ABC19980108.1830.0711	7	punct	problems	2	.	21
ABC19980108.1830.0711	8	root	ROOT	0	Laurie	6
ABC19980108.1830.0711	8	advmod	Laurie	6	Here	1
ABC19980108.1830.0711	8	case	Laurie	6	's	2
ABC19980108.1830.0711	8	nmod:poss	Laurie	6	ABC	3
ABC19980108.1830.0711	8	case	ABC	3	's	4
ABC19980108.1830.0711	8	compound	Laurie	6	Jim	5
ABC19980108.1830.0711	8	punct	Laurie	6	.	7
ABC19980108.1830.0711	9	root	ROOT	0	was	17
ABC19980108.1830.0711	9	dep	was	17	Not	1
ABC19980108.1830.0711	9	nsubj	was	17	that	2
ABC19980108.1830.0711	9	dep	was	17	long	3
ABC19980108.1830.0711	9	advmod	long	3	ago	4
ABC19980108.1830.0711	9	punct	was	17	,	5
ABC19980108.1830.0711	9	case	takeover	9	before	6
ABC19980108.1830.0711	9	det	takeover	9	the	7
ABC19980108.1830.0711	9	amod	takeover	9	Chinese	8
ABC19980108.1830.0711	9	nmod:before	was	17	takeover	9
ABC19980108.1830.0711	9	punct	was	17	,	10
ABC19980108.1830.0711	9	det	news	12	the	11
ABC19980108.1830.0711	9	nsubj	was	17	news	12
ABC19980108.1830.0711	9	case	estate	15	about	13
ABC19980108.1830.0711	9	amod	estate	15	real	14
ABC19980108.1830.0711	9	nmod:about	news	12	estate	15
ABC19980108.1830.0711	9	advmod	news	12	here	16
ABC19980108.1830.0711	9	mark	limit	23	that	18
ABC19980108.1830.0711	9	det	sky	20	the	19
ABC19980108.1830.0711	9	nsubj	limit	23	sky	20
ABC19980108.1830.0711	9	cop	limit	23	was	21
ABC19980108.1830.0711	9	det	limit	23	the	22
ABC19980108.1830.0711	9	ccomp	was	17	limit	23
ABC19980108.1830.0711	9	det	prices	26	the	24
ABC19980108.1830.0711	9	amod	prices	26	highest	25
ABC19980108.1830.0711	9	dobj	limit	23	prices	26
ABC19980108.1830.0711	9	case	world	29	in	27
ABC19980108.1830.0711	9	det	world	29	the	28
ABC19980108.1830.0711	9	nmod:in	prices	26	world	29
ABC19980108.1830.0711	9	punct	was	17	.	30
ABC19980108.1830.0711	10	root	ROOT	0	thought	14
ABC19980108.1830.0711	10	advmod	thought	14	So	1
ABC19980108.1830.0711	10	advmod	spent	5	when	2
ABC19980108.1830.0711	10	compound	Kwan	4	Wong	3
ABC19980108.1830.0711	10	nsubj	spent	5	Kwan	4
ABC19980108.1830.0711	10	advcl	thought	14	spent	5
ABC19980108.1830.0711	10	compound	million	7	seventy	6
ABC19980108.1830.0711	10	nummod	dollars	8	million	7
ABC19980108.1830.0711	10	dobj	spent	5	dollars	8
ABC19980108.1830.0711	10	case	house	11	for	9
ABC19980108.1830.0711	10	det	house	11	this	10
ABC19980108.1830.0711	10	nmod:for	spent	5	house	11
ABC19980108.1830.0711	10	punct	thought	14	,	12
ABC19980108.1830.0711	10	nsubj	thought	14	he	13
ABC19980108.1830.0711	10	nsubj	deal	19	it	15
ABC19980108.1830.0711	10	cop	deal	19	was	16
ABC19980108.1830.0711	10	det	deal	19	a	17
ABC19980108.1830.0711	10	amod	deal	19	great	18
ABC19980108.1830.0711	10	ccomp	thought	14	deal	19
ABC19980108.1830.0711	10	punct	thought	14	.	20
ABC19980108.1830.0711	11	root	ROOT	0	sold	2
ABC19980108.1830.0711	11	nsubj	sold	2	He	1
ABC19980108.1830.0711	11	nsubj	said	9	He	1
ABC19980108.1830.0711	11	det	property	4	the	3
ABC19980108.1830.0711	11	dobj	sold	2	property	4
ABC19980108.1830.0711	11	case	buyers	7	to	5
ABC19980108.1830.0711	11	nummod	buyers	7	five	6
ABC19980108.1830.0711	11	nmod:to	sold	2	buyers	7
ABC19980108.1830.0711	11	cc	sold	2	and	8
ABC19980108.1830.0711	11	conj:and	sold	2	said	9
ABC19980108.1830.0711	11	nsubj	double	12	he	10
ABC19980108.1830.0711	11	aux	double	12	'd	11
ABC19980108.1830.0711	11	ccomp	said	9	double	12
ABC19980108.1830.0711	11	nmod:poss	money	14	his	13
ABC19980108.1830.0711	11	dobj	double	12	money	14
ABC19980108.1830.0711	11	punct	sold	2	.	15
ABC19980108.1830.0711	12	root	ROOT	0	belongs	7
ABC19980108.1830.0711	12	case	Kong	3	In	1
ABC19980108.1830.0711	12	compound	Kong	3	Hong	2
ABC19980108.1830.0711	12	nmod:in	belongs	7	Kong	3
ABC19980108.1830.0711	12	punct	belongs	7	,	4
ABC19980108.1830.0711	12	aux	belongs	7	is	5
ABC19980108.1830.0711	12	advmod	belongs	7	always	6
ABC19980108.1830.0711	12	case	market	12	to	8
ABC19980108.1830.0711	12	det	seller	10	the	9
ABC19980108.1830.0711	12	nmod:poss	market	12	seller	10
ABC19980108.1830.0711	12	case	seller	10	's	11
ABC19980108.1830.0711	12	nmod:to	belongs	7	market	12
ABC19980108.1830.0711	12	punct	belongs	7	.	13
ABC19980108.1830.0711	13	root	ROOT	0	Now	1
ABC19980108.1830.0711	13	case	construction	4	with	2
ABC19980108.1830.0711	13	amod	construction	4	new	3
ABC19980108.1830.0711	13	nmod:with	Now	1	construction	4
ABC19980108.1830.0711	13	case	way	6	under	5
ABC19980108.1830.0711	13	nmod:under	construction	4	way	6
ABC19980108.1830.0711	13	punct	construction	4	,	7
ABC19980108.1830.0711	13	nsubj	backed	13	three	8
ABC19980108.1830.0711	13	case	buyers	11	of	9
ABC19980108.1830.0711	13	nmod:poss	buyers	11	his	10
ABC19980108.1830.0711	13	nmod:of	three	8	buyers	11
ABC19980108.1830.0711	13	aux	backed	13	have	12
ABC19980108.1830.0711	13	acl:relcl	construction	4	backed	13
ABC19980108.1830.0711	13	compound:prt	backed	13	out	14
ABC19980108.1830.0711	13	punct	Now	1	.	15
ABC19980108.1830.0711	14	root	ROOT	0	lucky	6
ABC19980108.1830.0711	14	cc	lucky	6	And	1
ABC19980108.1830.0711	14	compound	Kwan	3	Wong	2
ABC19980108.1830.0711	14	nsubj	lucky	6	Kwan	3
ABC19980108.1830.0711	14	aux	lucky	6	will	4
ABC19980108.1830.0711	14	cop	lucky	6	be	5
ABC19980108.1830.0711	14	mark	break	8	to	7
ABC19980108.1830.0711	14	xcomp	lucky	6	break	8
ABC19980108.1830.0711	14	advmod	break	8	even	9
ABC19980108.1830.0711	14	punct	lucky	6	.	10
ABC19980108.1830.0711	15	root	ROOT	0	crashed	10
ABC19980108.1830.0711	15	dep	crashed	10	All	1
ABC19980108.1830.0711	15	case	Kong	4	across	2
ABC19980108.1830.0711	15	compound	Kong	4	Hong	3
ABC19980108.1830.0711	15	nmod:across	All	1	Kong	4
ABC19980108.1830.0711	15	punct	crashed	10	,	5
ABC19980108.1830.0711	15	det	market	8	the	6
ABC19980108.1830.0711	15	compound	market	8	property	7
ABC19980108.1830.0711	15	nsubj	crashed	10	market	8
ABC19980108.1830.0711	15	aux	crashed	10	has	9
ABC19980108.1830.0711	15	punct	crashed	10	.	11
ABC19980108.1830.0711	16	root	ROOT	0	owns	3
ABC19980108.1830.0711	16	compound	Pak	2	Pamela	1
ABC19980108.1830.0711	16	nsubj	owns	3	Pak	2
ABC19980108.1830.0711	16	nummod	condominiums	5	eight	4
ABC19980108.1830.0711	16	dobj	owns	3	condominiums	5
ABC19980108.1830.0711	16	advmod	owns	3	here	6
ABC19980108.1830.0711	16	punct	owns	3	.	7
ABC19980108.1830.0711	17	root	ROOT	0	find	4
ABC19980108.1830.0711	17	nsubj	find	4	Pak	1
ABC19980108.1830.0711	17	aux	find	4	ca	2
ABC19980108.1830.0711	17	neg	find	4	n't	3
ABC19980108.1830.0711	17	dobj	find	4	buyers	5
ABC19980108.1830.0711	17	punct	find	4	.	6
ABC19980108.1830.0711	18	root	ROOT	0	estimates	2
ABC19980108.1830.0711	18	nsubj	estimates	2	She	1
ABC19980108.1830.0711	18	nmod:poss	properties	4	her	3
ABC19980108.1830.0711	18	dobj	estimates	2	properties	4
ABC19980108.1830.0711	18	punct	estimates	2	,	5
ABC19980108.1830.0711	18	mark	worth	16	worth	6
ABC19980108.1830.0711	18	det	dollars	11	a	7
ABC19980108.1830.0711	18	compound	million	10	hundred	8
ABC19980108.1830.0711	18	compound	million	10	thirty	9
ABC19980108.1830.0711	18	nummod	dollars	11	million	10
ABC19980108.1830.0711	18	nsubj	worth	16	dollars	11
ABC19980108.1830.0711	18	case	October	13	in	12
ABC19980108.1830.0711	18	nmod:in	dollars	11	October	13
ABC19980108.1830.0711	18	punct	dollars	11	,	14
ABC19980108.1830.0711	18	cop	worth	16	are	15
ABC19980108.1830.0711	18	advcl	estimates	2	worth	16
ABC19980108.1830.0711	18	advmod	half	18	only	17
ABC19980108.1830.0711	18	dobj	worth	16	half	18
ABC19980108.1830.0711	18	advmod	now	20	that	19
ABC19980108.1830.0711	18	acl:relcl	half	18	now	20
ABC19980108.1830.0711	18	punct	estimates	2	.	21
ABC19980108.1830.0711	19	root	ROOT	0	believe	2
ABC19980108.1830.0711	19	nsubj	believe	2	They	1
ABC19980108.1830.0711	19	xcomp	believe	2	ah	3
ABC19980108.1830.0711	19	nsubj	up	8	it	4
ABC19980108.1830.0711	19	aux	up	8	will	5
ABC19980108.1830.0711	19	cop	up	8	be	6
ABC19980108.1830.0711	19	advmod	up	8	always	7
ABC19980108.1830.0711	19	acl:relcl	ah	3	up	8
ABC19980108.1830.0711	19	dep	up	8	going	9
ABC19980108.1830.0711	19	advmod	going	9	up	10
ABC19980108.1830.0711	19	cc	going	9	and	11
ABC19980108.1830.0711	19	case	ah	13	up	12
ABC19980108.1830.0711	19	dep	up	8	ah	13
ABC19980108.1830.0711	19	conj:and	going	9	ah	13
ABC19980108.1830.0711	19	advmod	ah	13	forever	14
ABC19980108.1830.0711	19	punct	believe	2	.	15
ABC19980108.1830.0711	20	root	ROOT	0	believe	2
ABC19980108.1830.0711	20	nsubj	believe	2	Nobody	1
ABC19980108.1830.0711	20	det	more	5	this	3
ABC19980108.1830.0711	20	det	more	5	any	4
ABC19980108.1830.0711	20	dobj	believe	2	more	5
ABC19980108.1830.0711	20	punct	believe	2	.	6
ABC19980108.1830.0711	21	root	ROOT	0	robust	13
ABC19980108.1830.0711	21	case	all	2	Of	1
ABC19980108.1830.0711	21	nmod:of	robust	13	all	2
ABC19980108.1830.0711	21	case	economies	6	of	3
ABC19980108.1830.0711	21	nmod:poss	economies	6	Asia	4
ABC19980108.1830.0711	21	case	Asia	4	's	5
ABC19980108.1830.0711	21	nmod:of	all	2	economies	6
ABC19980108.1830.0711	21	punct	robust	13	,	7
ABC19980108.1830.0711	21	compound	Kong	9	Hong	8
ABC19980108.1830.0711	21	nsubj	robust	13	Kong	9
ABC19980108.1830.0711	21	cop	robust	13	is	10
ABC19980108.1830.0711	21	det	robust	13	the	11
ABC19980108.1830.0711	21	advmod	robust	13	most	12
ABC19980108.1830.0711	21	punct	robust	13	.	14
ABC19980108.1830.0711	22	root	ROOT	0	soared	15
ABC19980108.1830.0711	22	cc	plunged	10	But	1
ABC19980108.1830.0711	22	case	months	6	in	2
ABC19980108.1830.0711	22	det	months	6	the	3
ABC19980108.1830.0711	22	amod	months	6	past	4
ABC19980108.1830.0711	22	nummod	months	6	three	5
ABC19980108.1830.0711	22	nmod:in	plunged	10	months	6
ABC19980108.1830.0711	22	punct	plunged	10	,	7
ABC19980108.1830.0711	22	nsubj	plunged	10	stocks	8
ABC19980108.1830.0711	22	aux	plunged	10	have	9
ABC19980108.1830.0711	22	advcl	soared	15	plunged	10
ABC19980108.1830.0711	22	punct	soared	15	,	11
ABC19980108.1830.0711	22	compound	rates	13	interest	12
ABC19980108.1830.0711	22	nsubj	soared	15	rates	13
ABC19980108.1830.0711	22	aux	soared	15	have	14
ABC19980108.1830.0711	22	cc	soared	15	and	16
ABC19980108.1830.0711	22	det	downturn	18	the	17
ABC19980108.1830.0711	22	conj:and	soared	15	downturn	18
ABC19980108.1830.0711	22	nsubj	means	22	all	19
ABC19980108.1830.0711	22	case	Asia	21	across	20
ABC19980108.1830.0711	22	nmod:across	all	19	Asia	21
ABC19980108.1830.0711	22	acl:relcl	downturn	18	means	22
ABC19980108.1830.0711	22	mark	spending	27	that	23
ABC19980108.1830.0711	22	nsubj	spending	27	people	24
ABC19980108.1830.0711	22	aux	spending	27	are	25
ABC19980108.1830.0711	22	neg	spending	27	not	26
ABC19980108.1830.0711	22	ccomp	means	22	spending	27
ABC19980108.1830.0711	22	advmod	spending	27	here	28
ABC19980108.1830.0711	22	punct	soared	15	.	29
ABC19980108.1830.0711	23	root	ROOT	0	full	6
ABC19980108.1830.0711	23	nsubj	full	6	Hotels	1
ABC19980108.1830.0711	23	cop	full	6	are	2
ABC19980108.1830.0711	23	advmod	thirty	4	only	3
ABC19980108.1830.0711	23	nummod	percent	5	thirty	4
ABC19980108.1830.0711	23	nmod:npmod	full	6	percent	5
ABC19980108.1830.0711	23	punct	full	6	.	7
ABC19980108.1830.0711	24	root	ROOT	0	get	3
ABC19980108.1830.0711	24	nsubj	get	3	You	1
ABC19980108.1830.0711	24	aux	get	3	can	2
ABC19980108.1830.0711	24	compound	percent	5	seventy	4
ABC19980108.1830.0711	24	amod	discounts	6	percent	5
ABC19980108.1830.0711	24	dobj	get	3	discounts	6
ABC19980108.1830.0711	24	case	malls	10	at	7
ABC19980108.1830.0711	24	det	malls	10	the	8
ABC19980108.1830.0711	24	compound	malls	10	shopping	9
ABC19980108.1830.0711	24	nmod:at	discounts	6	malls	10
ABC19980108.1830.0711	24	punct	get	3	.	11
ABC19980108.1830.0711	25	root	ROOT	0	pearls	4
ABC19980108.1830.0711	25	nummod	pearls	4	Three	1
ABC19980108.1830.0711	25	nummod	pearls	4	thousand	2
ABC19980108.1830.0711	25	compound	pearls	4	dollar	3
ABC19980108.1830.0711	25	case	dollars	8	for	5
ABC19980108.1830.0711	25	nummod	dollars	8	eight	6
ABC19980108.1830.0711	25	nummod	dollars	8	hundred	7
ABC19980108.1830.0711	25	nmod:for	pearls	4	dollars	8
ABC19980108.1830.0711	25	punct	pearls	4	.	9
ABC19980108.1830.0711	26	root	ROOT	0	jacket	6
ABC19980108.1830.0711	26	det	jacket	6	A	1
ABC19980108.1830.0711	26	nummod	jacket	6	two	2
ABC19980108.1830.0711	26	nummod	jacket	6	hundred	3
ABC19980108.1830.0711	26	compound	jacket	6	dollar	4
ABC19980108.1830.0711	26	compound	jacket	6	wool	5
ABC19980108.1830.0711	26	case	dollars	9	for	7
ABC19980108.1830.0711	26	nummod	dollars	9	fifty	8
ABC19980108.1830.0711	26	nmod:for	jacket	6	dollars	9
ABC19980108.1830.0711	26	punct	jacket	6	.	10
ABC19980108.1830.0711	27	root	ROOT	0	are	4
ABC19980108.1830.0711	27	advmod	are	4	Still	1
ABC19980108.1830.0711	27	punct	are	4	,	2
ABC19980108.1830.0711	27	expl	are	4	there	3
ABC19980108.1830.0711	27	amod	buyers	6	few	5
ABC19980108.1830.0711	27	nsubj	are	4	buyers	6
ABC19980108.1830.0711	27	punct	are	4	.	7
ABC19980108.1830.0711	28	root	ROOT	0	talking	16
ABC19980108.1830.0711	28	cc	talking	16	And	1
ABC19980108.1830.0711	28	case	houses	6	at	2
ABC19980108.1830.0711	28	det	houses	6	the	3
ABC19980108.1830.0711	28	amod	houses	6	big	4
ABC19980108.1830.0711	28	compound	houses	6	brokerage	5
ABC19980108.1830.0711	28	nmod:at	talking	16	houses	6
ABC19980108.1830.0711	28	punct	talking	16	,	7
ABC19980108.1830.0711	28	case	years	10	after	8
ABC19980108.1830.0711	28	nummod	years	10	ten	9
ABC19980108.1830.0711	28	nmod:after	talking	16	years	10
ABC19980108.1830.0711	28	case	boom	12	of	11
ABC19980108.1830.0711	28	nmod:of	years	10	boom	12
ABC19980108.1830.0711	28	punct	talking	16	,	13
ABC19980108.1830.0711	28	nsubj	talking	16	they	14
ABC19980108.1830.0711	28	aux	talking	16	're	15
ABC19980108.1830.0711	28	case	layoffs	18	about	17
ABC19980108.1830.0711	28	nmod:about	talking	16	layoffs	18
ABC19980108.1830.0711	28	punct	talking	16	.	19
ABC19980108.1830.0711	29	root	ROOT	0	think	2
ABC19980108.1830.0711	29	nsubj	think	2	I	1
ABC19980108.1830.0711	29	mark	gloomy	8	that	3
ABC19980108.1830.0711	29	det	mood	5	the	4
ABC19980108.1830.0711	29	nsubj	gloomy	8	mood	5
ABC19980108.1830.0711	29	cop	gloomy	8	is	6
ABC19980108.1830.0711	29	advmod	gloomy	8	fairly	7
ABC19980108.1830.0711	29	ccomp	think	2	gloomy	8
ABC19980108.1830.0711	29	punct	gloomy	8	,	9
ABC19980108.1830.0711	29	cc	gloomy	8	and	10
ABC19980108.1830.0711	29	nsubj	think	12	I	11
ABC19980108.1830.0711	29	ccomp	think	2	think	12
ABC19980108.1830.0711	29	conj:and	gloomy	8	think	12
ABC19980108.1830.0711	29	nsubj	going	16	it	13
ABC19980108.1830.0711	29	aux	going	16	's	14
ABC19980108.1830.0711	29	neg	going	16	not	15
ABC19980108.1830.0711	29	ccomp	think	12	going	16
ABC19980108.1830.0711	29	mark	change	18	to	17
ABC19980108.1830.0711	29	xcomp	going	16	change	18
ABC19980108.1830.0711	29	case	couple	21	for	19
ABC19980108.1830.0711	29	det	couple	21	a	20
ABC19980108.1830.0711	29	nmod:for	change	18	couple	21
ABC19980108.1830.0711	29	case	years	23	of	22
ABC19980108.1830.0711	29	nmod:of	couple	21	years	23
ABC19980108.1830.0711	29	punct	think	2	.	24
ABC19980108.1830.0711	30	root	ROOT	0	time	8
ABC19980108.1830.0711	30	advmod	time	8	So	1
ABC19980108.1830.0711	30	case	Kong	4	for	2
ABC19980108.1830.0711	30	compound	Kong	4	Hong	3
ABC19980108.1830.0711	30	nmod:for	So	1	Kong	4
ABC19980108.1830.0711	30	punct	time	8	,	5
ABC19980108.1830.0711	30	nsubj	time	8	it	6
ABC19980108.1830.0711	30	cop	time	8	's	7
ABC19980108.1830.0711	30	punct	time	8	,	9
ABC19980108.1830.0711	30	dep	time	8	as	10
ABC19980108.1830.0711	30	compound	bankers	12	investment	11
ABC19980108.1830.0711	30	nsubj	as	10	bankers	12
ABC19980108.1830.0711	30	mark	say	15	like	13
ABC19980108.1830.0711	30	mark	say	15	to	14
ABC19980108.1830.0711	30	acl	bankers	12	say	15
ABC19980108.1830.0711	30	punct	say	15	,	16
ABC19980108.1830.0711	30	mark	reposition	18	to	17
ABC19980108.1830.0711	30	xcomp	say	15	reposition	18
ABC19980108.1830.0711	30	punct	time	8	.	19
ABC19980108.1830.0711	31	root	ROOT	0	hold	3
ABC19980108.1830.0711	31	mark	hold	3	To	1
ABC19980108.1830.0711	31	cc:preconj	hold	3	either	2
ABC19980108.1830.0711	31	compound:prt	hold	3	on	4
ABC19980108.1830.0711	31	xcomp	hold	3	tight	5
ABC19980108.1830.0711	31	cc	tight	5	or	6
ABC19980108.1830.0711	31	xcomp	hold	3	get	7
ABC19980108.1830.0711	31	conj:or	tight	5	get	7
ABC19980108.1830.0711	31	compound:prt	tight	5	out	8
ABC19980108.1830.0711	31	punct	tight	5	,	9
ABC19980108.1830.0711	31	advmod	much	11	as	10
ABC19980108.1830.0711	31	dep	goes	14	much	11
ABC19980108.1830.0711	31	case	Asia	13	of	12
ABC19980108.1830.0711	31	nmod:of	much	11	Asia	13
ABC19980108.1830.0711	31	dep	tight	5	goes	14
ABC19980108.1830.0711	31	case	recession	16	into	15
ABC19980108.1830.0711	31	nmod:into	goes	14	recession	16
ABC19980108.1830.0711	31	punct	hold	3	.	17
ABC19980114.1830.0611	0	root	ROOT	0	released	9
ABC19980114.1830.0611	0	case	Washington	2	In	1
ABC19980114.1830.0611	0	nmod:in	released	9	Washington	2
ABC19980114.1830.0611	0	nmod:tmod	released	9	today	3
ABC19980114.1830.0611	0	punct	released	9	,	4
ABC19980114.1830.0611	0	det	Administration	8	the	5
ABC19980114.1830.0611	0	compound	Administration	8	Federal	6
ABC19980114.1830.0611	0	compound	Administration	8	Aviation	7
ABC19980114.1830.0611	0	nsubj	released	9	Administration	8
ABC19980114.1830.0611	0	compound	tapes	13	air	10
ABC19980114.1830.0611	0	compound	tapes	13	traffic	11
ABC19980114.1830.0611	0	compound	tapes	13	control	12
ABC19980114.1830.0611	0	dobj	released	9	tapes	13
ABC19980114.1830.0611	0	case	night	16	from	14
ABC19980114.1830.0611	0	det	night	16	the	15
ABC19980114.1830.0611	0	nmod:from	released	9	night	16
ABC19980114.1830.0611	0	det	Flight	19	the	17
ABC19980114.1830.0611	0	compound	Flight	19	TWA	18
ABC19980114.1830.0611	0	nsubj	went	22	Flight	19
ABC19980114.1830.0611	0	compound	hundred	21	eight	20
ABC19980114.1830.0611	0	nummod	Flight	19	hundred	21
ABC19980114.1830.0611	0	acl:relcl	night	16	went	22
ABC19980114.1830.0611	0	advmod	went	22	down	23
ABC19980114.1830.0611	0	punct	released	9	.	24
ABC19980114.1830.0611	1	root	ROOT	0	's	2
ABC19980114.1830.0611	1	expl	's	2	There	1
ABC19980114.1830.0611	1	nsubj	's	2	nothing	3
ABC19980114.1830.0611	1	amod	nothing	3	new	4
ABC19980114.1830.0611	1	mark	exploded	9	on	5
ABC19980114.1830.0611	1	advmod	exploded	9	why	6
